11.90 	0.00 	179.50 	20
11.79 	0.00 	179.00 	20
11.69 	0.00 	178.50 	20
11.58 	0.01 	178.00 	20
11.48 	0.01 	177.50 	20
11.37 	0.02 	177.00 	20
11.27 	0.02 	176.50 	20
11.16 	0.03 	176.00 	20
11.06 	0.04 	175.50 	20
10.95 	0.05 	175.00 	20
10.85 	0.06 	174.50 	20
10.75 	0.07 	174.00 	20
10.64 	0.08 	173.50 	20
10.54 	0.09 	173.00 	20
10.43 	0.10 	172.50 	20
10.33 	0.12 	172.00 	20
10.23 	0.13 	171.50 	20
10.12 	0.15 	171.00 	20
10.02 	0.16 	170.50 	20
9.92 	0.18 	170.00 	20
9.81 	0.20 	169.50 	20
9.71 	0.22 	169.00 	20
9.61 	0.24 	168.50 	20
9.51 	0.26 	168.00 	20
9.40 	0.28 	167.50 	20
9.30 	0.31 	167.00 	20
9.20 	0.33 	166.50 	20
9.10 	0.36 	166.00 	20
9.00 	0.38 	165.50 	20
8.89 	0.41 	165.00 	20
8.79 	0.44 	164.50 	20
8.69 	0.46 	164.00 	20
8.59 	0.49 	163.50 	20
8.49 	0.52 	163.00 	20
8.39 	0.56 	162.50 	20
8.29 	0.59 	162.00 	20
8.19 	0.62 	161.50 	20
8.09 	0.65 	161.00 	20
7.99 	0.69 	160.50 	20
7.90 	0.72 	160.00 	20
7.80 	0.76 	159.50 	20
7.70 	0.80 	159.00 	20
7.60 	0.83 	158.50 	20
7.50 	0.87 	158.00 	20
7.41 	0.91 	157.50 	20
7.31 	0.95 	157.00 	20
7.22 	1.00 	156.50 	20
7.12 	1.04 	156.00 	20
7.02 	1.08 	155.50 	20
6.93 	1.12 	155.00 	20
6.83 	1.17 	154.50 	20
6.74 	1.21 	154.00 	20
6.65 	1.26 	153.50 	20
6.55 	1.31 	153.00 	20
6.46 	1.36 	152.50 	20
6.37 	1.40 	152.00 	20
6.27 	1.45 	151.50 	20
6.18 	1.50 	151.00 	20
6.09 	1.56 	150.50 	20
6.00 	1.61 	150.00 	20
5.91 	1.66 	149.50 	20
5.82 	1.71 	149.00 	20
5.73 	1.77 	148.50 	20
5.64 	1.82 	148.00 	20
5.55 	1.88 	147.50 	20
5.46 	1.94 	147.00 	20
5.38 	1.99 	146.50 	20
5.29 	2.05 	146.00 	20
5.20 	2.11 	145.50 	20
5.12 	2.17 	145.00 	20
5.03 	2.23 	144.50 	20
4.95 	2.29 	144.00 	20
4.86 	2.35 	143.50 	20
4.78 	2.42 	143.00 	20
4.69 	2.48 	142.50 	20
4.61 	2.54 	142.00 	20
4.53 	2.61 	141.50 	20
4.45 	2.67 	141.00 	20
4.37 	2.74 	140.50 	20
4.29 	2.81 	140.00 	20
4.21 	2.88 	139.50 	20
4.13 	2.94 	139.00 	20
4.05 	3.01 	138.50 	20
3.97 	3.08 	138.00 	20
3.89 	3.15 	137.50 	20
3.82 	3.22 	137.00 	20
3.74 	3.30 	136.50 	20
3.66 	3.37 	136.00 	20
3.59 	3.44 	135.50 	20
3.51 	3.51 	135.00 	20
3.44 	3.59 	134.50 	20
3.37 	3.66 	134.00 	20
3.30 	3.74 	133.50 	20
3.22 	3.82 	133.00 	20
3.15 	3.89 	132.50 	20
3.08 	3.97 	132.00 	20
3.01 	4.05 	131.50 	20
2.94 	4.13 	131.00 	20
2.88 	4.21 	130.50 	20
2.81 	4.29 	130.00 	20
2.74 	4.37 	129.50 	20
2.67 	4.45 	129.00 	20
2.61 	4.53 	128.50 	20
2.54 	4.61 	128.00 	20
2.48 	4.69 	127.50 	20
2.42 	4.78 	127.00 	20
2.35 	4.86 	126.50 	20
2.29 	4.95 	126.00 	20
2.23 	5.03 	125.50 	20
2.17 	5.12 	125.00 	20
2.11 	5.20 	124.50 	20
2.05 	5.29 	124.00 	20
1.99 	5.38 	123.50 	20
1.94 	5.46 	123.00 	20
1.88 	5.55 	122.50 	20
1.82 	5.64 	122.00 	20
1.77 	5.73 	121.50 	20
1.71 	5.82 	121.00 	20
1.66 	5.91 	120.50 	20
1.61 	6.00 	120.00 	20
1.56 	6.09 	119.50 	20
1.50 	6.18 	119.00 	20
1.45 	6.27 	118.50 	20
1.40 	6.37 	118.00 	20
1.36 	6.46 	117.50 	20
1.31 	6.55 	117.00 	20
1.26 	6.65 	116.50 	20
1.21 	6.74 	116.00 	20
1.17 	6.83 	115.50 	20
